journal_id,name,institution,sinta_url,accreditation,subject_area,p_issn,e_issn,link_google_scholar,link_garuda,link_website,impact_factor,total_citations,gs_citations_all,gs_citations_since_2020,gs_h_index_all,gs_h_index_since_2020,gs_i10_index_all,gs_i10_index_since_2020
837,Jurnal Hubungan Internasional,UNIVERSITAS MUHAMMADIYAH YOGYAKARTA,https://sinta.kemdikbud.go.id/journals/profile/837,Sinta 2,"Science, Education",18295088,25033883,#!,https://garuda.kemdikbud.go.id/journal/view/8103,http://journal.umy.ac.id/index.php/jhi/index,3.11111,2754.0,2754.0,2671.0,19.0,19.0,58.0,55.0
838,Jurnal Ilmu Keluarga dan Konsumen,INSTITUT PERTANIAN BOGOR,https://sinta.kemdikbud.go.id/journals/profile/838,Sinta 2,Social,19076037,25023594,https://scholar.google.co.id/citations?user=jUHiJs4AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/10917,http://journal.ipb.ac.id/index.php/jikk,4.04348,7253.0,7253.0,6170.0,42.0,38.0,200.0,184.0
839,Sodality: Jurnal Sosiologi Pedesaan,INSTITUT PERTANIAN BOGOR,https://sinta.kemdikbud.go.id/journals/profile/839,Sinta 2,Social,23027517,23027525,https://scholar.google.co.id/citations?user=tzzc_BgAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/223,http://journal.ipb.ac.id/index.php/sodality,2.17708,8070.0,8070.0,6286.0,36.0,30.0,216.0,175.0
840,Jurnal Pendidikan Usia Dini,"PROGRAM STUDI PENDIDIKAN ANAK USIA DINI, PROGRAM PASCASARJANA, UNIVERSITAS NEGERI JAKARTA",https://sinta.kemdikbud.go.id/journals/profile/840,Sinta 2,Education,16931602,25030566,https://scholar.google.co.id/citations?user=yqRsbZAAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/8746,http://journal.unj.ac.id/unj/index.php/jpud/,6.09091,6857.0,6857.0,6459.0,37.0,36.0,137.0,135.0
841,Signifikan : Jurnal Ilmu Ekonomi,UNIVERSITAS ISLAM NEGERI SYARIF HIDAYATULLAH JAKARTA,https://sinta.kemdikbud.go.id/journals/profile/841,Sinta 2,Economy,20872046,24769223,https://scholar.google.co.id/citations?user=cH6WUoUAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/338,http://journal.uinjkt.ac.id/index.php/signifikan,2.56098,2706.0,2706.0,2481.0,27.0,26.0,75.0,71.0
842,JAM : Jurnal Aplikasi Manajemen,UNIVERSITAS BRAWIJAYA,https://sinta.kemdikbud.go.id/journals/profile/842,Sinta 2,Science,16935241,23026332,#!,https://garuda.kemdikbud.go.id/journal/view/6848,https://jurnaljam.ub.ac.id/index.php/jam,6.86364,17624.0,17624.0,14105.0,60.0,51.0,428.0,356.0
843,Berkala Ilmu Kesehatan Kulit dan Kelamin (Periodical of Dermatology and Venerology),FAKULTAS KEDOKTERAN UNIVERSITAS AIRLANGGA,https://sinta.kemdikbud.go.id/journals/profile/843,Sinta 2,"Health, Science",25494082,25494082,https://scholar.google.co.id/citations?user=kAz_iN0AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/7405,http://e-journal.unair.ac.id/index.php/BIKK,0.880734,1579.0,1579.0,1371.0,19.0,16.0,43.0,38.0
844,Omni-Akuatika,"FAKULTAS PERIKANAN DAN ILMU KELAUTAN, UNIVERSITAS JENDERAL SOEDIRMAN",https://sinta.kemdikbud.go.id/journals/profile/844,Sinta 2,"Science, Agriculture, Social",,24769347,https://scholar.google.co.id/citations?user=-cwHKJUAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/10634,http://www.ojs.omniakuatika.net/index.php/joa,0.0,1614.0,1614.0,1381.0,18.0,16.0,57.0,44.0
845,Jurnal Ekonomi Kuantitatif Terapan,JURUSAN EKONOMI PEMBANGUNAN FAKULTAS EKONOMI UNIVERSITAS UDAYANA,https://sinta.kemdikbud.go.id/journals/profile/845,Sinta 2,Economy,,23030186,https://scholar.google.co.id/citations?user=Y19H3N8AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/953,http://ojs.unud.ac.id/index.php/jekt,1.33333,5259.0,5259.0,4118.0,42.0,36.0,92.0,82.0
846,"MATRIK: JURNAL MANAJEMEN, STRATEGI BISNIS, DAN KEWIRAUSAHAAN",UNIVERSITAS UDAYANA,https://sinta.kemdikbud.go.id/journals/profile/846,Sinta 2,Economy,19782853,23028890,https://scholar.google.co.id/citations?user=XY_UiXUAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/954,https://ojs.unud.ac.id/index.php/jmbk,2.0,3760.0,3760.0,2909.0,23.0,22.0,42.0,41.0
847,Acta Veterinaria Indonesiana,-,https://sinta.kemdikbud.go.id/journals/profile/847,Sinta 2,Health,23373202,23374373,https://scholar.google.co.id/citations?user=0IiIPaMAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/216,http://journal.ipb.ac.id/index.php/actavetindones/index,0.0,716.0,716.0,657.0,13.0,12.0,23.0,19.0
848,Jurnal Akuakultur Indonesia,ISSA (INDONESIAN SOCIETY FOR SCIENTIFIC AQUACULTURE),https://sinta.kemdikbud.go.id/journals/profile/848,Sinta 2,Agriculture,14125269,23546700,https://scholar.google.co.id/citations?user=20N3_nAAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/207,http://journal.ipb.ac.id/index.php/jai,2.74419,4779.0,4779.0,3309.0,29.0,23.0,148.0,96.0
849,Jurnal Veteriner : Jurnal Kedokteran Hewan Indonesia,"FAKULTAS KEDOKTERAN HEWAN, UNIVERSITAS UDAYANA",https://sinta.kemdikbud.go.id/journals/profile/849,Sinta 2,Health,,24775665,https://scholar.google.co.id/citations?user=2ZZBCWcAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/972,http://ojs.unud.ac.id/index.php/jvet,0.0,4927.0,4927.0,2891.0,33.0,25.0,147.0,88.0
850,el Harakah: Jurnal Budaya Islam,UNIVERSITAS ISLAM NEGERI MAULANA MALIK IBRAHIM MALANG,https://sinta.kemdikbud.go.id/journals/profile/850,Sinta 2,Health,,23561734,https://scholar.google.co.id/citations?user=sAUvxTIAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/5283,http://ejournal.uin-malang.ac.id/index.php/infopub,1.22449,2789.0,2789.0,2454.0,24.0,22.0,74.0,67.0
851,Buletin Peternakan,UNIVERSITAS GADJAH MADA,https://sinta.kemdikbud.go.id/journals/profile/851,Sinta 2,"Health, Education",01264400,2407876,https://scholar.google.co.id/citations?user=sfoAl0AAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/299,https://journal.ugm.ac.id/index.php/buletinpeternakan,3.0,7522.0,7522.0,5660.0,40.0,34.0,221.0,161.0
852,LITERA,FAKULTAS BAHASA DAN SENI UNIVERSITAS NEGERI YOGYAKARTA,https://sinta.kemdikbud.go.id/journals/profile/852,Sinta 2,Education,14122596,24608139,https://scholar.google.co.id/citations?user=6Yv65kMAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/486,http://journal.uny.ac.id/index.php/ litera,3.57143,4373.0,4373.0,3689.0,30.0,26.0,110.0,103.0
853,Jurnal Pendidikan Vokasi,ASOSIASI DOSEN DAN GURU VOKASI INDONESIA DAN PROGRAM PASCASARJANA UNY,https://sinta.kemdikbud.go.id/journals/profile/853,Sinta 2,Education,20882866,24769401,https://scholar.google.co.id/citations?user=13bA084AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/438,http://journal.uny.ac.id/index.php/jpv,2.9403,12656.0,12656.0,10721.0,48.0,43.0,174.0,159.0
854,Global Strategis,UNIVERSITAS AIRLANGGA,https://sinta.kemdikbud.go.id/journals/profile/854,Sinta 2,"Humanities, Education, Art, Social",19079729,24429600,#!,https://garuda.kemdikbud.go.id/journal/view/7414,https://e-journal.unair.ac.id/index.php/JGS,0.5,247.0,247.0,236.0,8.0,8.0,8.0,7.0
855,Economic Journal of Emerging Markets (EJEM),"PUSAT PENGEMBANGAN EKONOMI, FAKULTAS EKONOMI, UNIVERSITAS ISLAM INDONESIA",https://sinta.kemdikbud.go.id/journals/profile/855,Sinta 1,Economy,20863128,2502180,#!,https://garuda.kemdikbud.go.id/journal/view/583,http://journal.uii.ac.id/index.php/JEP,1.78571,4013.0,4013.0,2744.0,30.0,26.0,103.0,78.0
856,Jurnal Akuntansi dan Auditing Indonesia,"ACCOUNTING DEPARTMENT, FACULTY OF BUSINESS AND ECONOMICS, UNIVERSITAS ISLAM INDONESIA AND SUPPORTED BY IAI-KAPD (IKATAN AKUNTAN INDONESIA - KOMPARTEMEN AKUNTAN PENDIDIK)",https://sinta.kemdikbud.go.id/journals/profile/856,Sinta 2,Economy,14102420,25286528,#!,https://garuda.kemdikbud.go.id/journal/view/585,https://journal.uii.ac.id/JAAI/index,4.03333,10610.0,10610.0,6947.0,54.0,42.0,153.0,124.0
857,Episteme : Jurnal Pengembangan Ilmu Keislaman,PASCASARJANA IAIN TULUNGAGUNG,https://sinta.kemdikbud.go.id/journals/profile/857,Sinta 2,"Humanities, Art, Religion",,25023705,https://scholar.google.co.id/citations?user=oO-SvfoAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/8300,http://ejournal.iain-tulungagung.ac.id/index.php/epis,0.0,2372.0,2372.0,2236.0,25.0,23.0,51.0,50.0
858,Jurnal Ilmu Kehutanan,UNIVERSITAS GADJAH MADA,https://sinta.kemdikbud.go.id/journals/profile/858,Sinta 2,Agriculture,01264451,24773751,https://scholar.google.co.id/citations?user=oUVFxfUAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/28476,https://jurnal.ugm.ac.id/v3/jik/index,1.8,2871.0,2871.0,2428.0,28.0,23.0,91.0,74.0
859,Paediatrica Indonesiana,BADAN PENERBIT IKATAN DOKTER ANAK INDONESIA,https://sinta.kemdikbud.go.id/journals/profile/859,Sinta 1,Health,00309311,2338476,https://scholar.google.co.id/citations?user=-VXWCxkAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/10268,https://paediatricaindonesiana.org/,0.0,80.0,80.0,7.0,3.0,2.0,2.0,0.0
860,Istinbath: Jurnal Hukum dan Ekonomi Islam,UNIVERSITAS ISLAM NEGERI MATARAM,https://sinta.kemdikbud.go.id/journals/profile/860,Sinta 3,"Economy, Social, Religion",18296505,26549042,https://scholar.google.co.id/citations?user=bO3t-LoAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/14245,https://www.istinbath.or.id/index.php/ijhi,1.69355,807.0,807.0,749.0,15.0,13.0,27.0,26.0
861,Jurnal Manajemen dan Kewirausahaan,PROGRAM STUDI MANAJEMEN UK PETRA,https://sinta.kemdikbud.go.id/journals/profile/861,Sinta 2,"Economy, Science",14111438,23388234,https://scholar.google.co.id/citations?user=ly83gGMAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/25557,http://jurnalmanajemen.petra.ac.id/,4.07692,24739.0,24739.0,15927.0,75.0,60.0,230.0,197.0
862,Jurnal Siasat Bisnis,UNIVERSITAS ISLAM INDONESIA,https://sinta.kemdikbud.go.id/journals/profile/862,Sinta 2,Economy,08537666,25287001,https://scholar.google.co.id/citations?user=1EirX4wAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/584,https://journal.uii.ac.id/JSB,2.69444,8045.0,8045.0,6152.0,39.0,34.0,147.0,117.0
863,Jurnal Kardiologi Indonesia,PERHIMPUNAN DOKTER SPESIALIS KARDIOVASKULAR INDONESIA,https://sinta.kemdikbud.go.id/journals/profile/863,Sinta 2,Health,,26204762,https://scholar.google.co.id/citations?user=P4hOr9IAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/12121,http://ijconline.id/index.php/ijc,0.0,257.0,257.0,187.0,8.0,6.0,7.0,3.0
864,Asy-Syirah: Jurnal Ilmu Syariah dan Hukum,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA YOGYAKARTA,https://sinta.kemdikbud.go.id/journals/profile/864,Sinta 2,"Social, Religion",08548722,24430757,#!,https://garuda.kemdikbud.go.id/journal/view/9474,https://asy-syirah.uin-suka.com/index.php/AS/index,0.375,2109.0,2109.0,1751.0,22.0,19.0,55.0,44.0
865,Jurnal Ilmu Sosial dan Ilmu Politik,"FAKULTAS ILMU SOSIAL DAN ILMU POLITIK, UNIVERSITAS GADJAH MADA",https://sinta.kemdikbud.go.id/journals/profile/865,Sinta 1,Social,14104946,25027883,#!,https://garuda.kemdikbud.go.id/journal/view/8864,http://jurnal.ugm.ac.id/jsp,4.47917,6555.0,6555.0,5213.0,35.0,30.0,199.0,170.0
866,Journal of Indonesian Economy and Business,"FAKULTAS EKONOMIKA DAN BISNIS, UNIVERSITAS GADJAH MADA",https://sinta.kemdikbud.go.id/journals/profile/866,Sinta 1,Economy,20858272,23385847,#!,https://garuda.kemdikbud.go.id/journal/view/7317,https://journal.ugm.ac.id/v3/jieb/index,3.32701,15609.0,15609.0,10964.0,50.0,40.0,310.0,242.0
867,,,https://sinta.kemdikbud.go.id/journals/profile/867,,,,,,,,,,,,,,,
868,Jurnal Kedokteran Hewan,UNIVERSITAS SYIAH KUALA,https://sinta.kemdikbud.go.id/journals/profile/868,Sinta 2,Health,1978225,25025600,https://scholar.google.co.id/citations?user=dTBVo54AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/30014,https://jurnal.usk.ac.id/JKH,0.636364,2004.0,2004.0,1471.0,22.0,16.0,58.0,39.0
869,ESENSIA: Jurnal Ilmu-Ilmu Ushuluddin,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA YOGYAKARTA,https://sinta.kemdikbud.go.id/journals/profile/869,Sinta 2,"Humanities, Art, Religion",14113775,25484729,https://scholar.google.co.id/citations?user=BEIPp6cAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/26744,https://ejournal.uin-suka.ac.id/ushuluddin/esensia,1.70833,2241.0,2241.0,1938.0,23.0,20.0,59.0,52.0
870,Ahkam: Jurnal Ilmu Syariah,UNIVERSITAS ISLAM NEGERI SYARIF HIDAYATULLAH JAKARTA,https://sinta.kemdikbud.go.id/journals/profile/870,Sinta 1,"Social, Religion",14124734,24078646,https://scholar.google.co.id/citations?user=DgWB8H4AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/328,http://journal.uinjkt.ac.id/index.php/ahkam,43.0,4396.0,4396.0,3934.0,33.0,31.0,102.0,99.0
871,JTP - Jurnal Teknologi Pendidikan,UNIVERSITAS NEGERI JAKARTA,https://sinta.kemdikbud.go.id/journals/profile/871,Sinta 2,,14112744,26203081,https://scholar.google.co.id/citations?user=JoMUrqIAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/14281,http://journal.unj.ac.id/unj/index.php/jtp/index,3.24242,4284.0,4284.0,4206.0,24.0,24.0,61.0,60.0
872,Jurnal ASPIKOM,ASPIKOM (ASOSIASI PENDIDIKAN TINGGI KOMUNIKASI),https://sinta.kemdikbud.go.id/journals/profile/872,Sinta 2,Social,20870442,25488309,https://scholar.google.co.id/citations?user=fL6LnXAAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/11273,http://jurnalaspikom.org/index.php/aspikom,5.25,6441.0,6441.0,6018.0,40.0,38.0,146.0,139.0
873,Humanitas: Indonesian Psychological Journal,UNIVERSITAS AHMAD DAHLAN,https://sinta.kemdikbud.go.id/journals/profile/873,Sinta 2,"Humanities, Art",16937236,25986368,https://scholar.google.co.id/citations?user=zxTNSxIAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/5536,http://journal1.uad.ac.id/index.php/HUMANITAS,1.9,4873.0,4873.0,3771.0,35.0,31.0,102.0,95.0
874,Jurnal Pengajaran MIPA,UNIVERSITAS PENDIDIKAN INDONESIA,https://sinta.kemdikbud.go.id/journals/profile/874,Sinta 2,,14120917,24433616,https://scholar.google.co.id/citations?user=FO-fDOkAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/4865,https://ejournal.upi.edu/index.php/jpmipa/index,0.0,4305.0,4305.0,3165.0,33.0,29.0,92.0,74.0
875,PALASTReN: Jurnal Studi Gender,"PUSAT STUDI GENDER (PSG), SEKOLAH TINGGI AGAMA ISLAM (STAIN) KUDUS",https://sinta.kemdikbud.go.id/journals/profile/875,Sinta 2,Education,24775215,24775215,https://scholar.google.co.id/citations?user=_q2pHLUAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/6786,http://journal.stainkudus.ac.id/index.php/Palastren,0.0,1065.0,1065.0,937.0,19.0,17.0,28.0,27.0
876,Religio : Jurnal Studi Agama-agama,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL,https://sinta.kemdikbud.go.id/journals/profile/876,Sinta 2,"Education, Social, Religion",20886330,25033778,https://scholar.google.co.id/citations?user=Yb80dLkAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/8078,http://jurnalfuf.uinsby.ac.id/index.php/religio,2.2,815.0,815.0,752.0,14.0,12.0,24.0,22.0
877,Jurnal Ilmu Komunikasi,"JURUSAN ILMU KOMUNIKASI, FAKULTAS ILMU POLITIK DAN ILMU SOSIAL, UNIVERSITAS PEMBANGUNAN NASIONAL (UPN) “VETERAN” YOGYAKARTA",https://sinta.kemdikbud.go.id/journals/profile/877,Sinta 2,Education,,24078220,https://scholar.google.co.id/citations?user=MNPlP-cAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/6946,http://jurnal.upnyk.ac.id/index.php/komunikasi/index,5.44444,4722.0,4722.0,4210.0,35.0,33.0,130.0,116.0
878,Jurnal Ilmu Komunikasi,UNIVERSITAS ATMA JAYA YOGYAKARTA,https://sinta.kemdikbud.go.id/journals/profile/878,Sinta 2,Education,18296564,25488643,https://scholar.google.co.id/citations?user=Sm_DIcQAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/5410,https://ojs.uajy.ac.id/index.php/jik,1.30769,5286.0,5286.0,4502.0,33.0,32.0,116.0,98.0
879,,,https://sinta.kemdikbud.go.id/journals/profile/879,,,,,,,,,,,,,,,
880,Jurnal Media Hukum,LABORATORIUM ILMU HUKUM FAKULTAS HUKUM UNIVERSITAS MUHAMMADIYAH YOGYAKARTA,https://sinta.kemdikbud.go.id/journals/profile/880,Sinta 1,,,25031023,https://scholar.google.co.id/citations?user=vUUuKrAAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/8102,http://journal.umy.ac.id/index.php/jmh,5.28571,3201.0,3201.0,2851.0,28.0,26.0,64.0,56.0
881,JDM (Jurnal Dinamika Manajemen),UNIVERSITAS NEGERI SEMARANG,https://sinta.kemdikbud.go.id/journals/profile/881,Sinta 2,Science,20860668,23375434,https://scholar.google.co.id/citations?user=IrK63wgAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/5649,http://journal.unnes.ac.id/nju/index.php/jdm,0.0,7394.0,7394.0,6100.0,47.0,42.0,148.0,139.0
882,Jurnal Penyuluhan,INSTITUT PERTANIAN BOGOR,https://sinta.kemdikbud.go.id/journals/profile/882,Sinta 2,Agriculture,18582664,24424110,https://scholar.google.co.id/citations?user=7Mr3iP0AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/222,http://journal.ipb.ac.id/index.php/jupe,6.28205,7570.0,7570.0,6488.0,43.0,40.0,187.0,170.0
883,,,https://sinta.kemdikbud.go.id/journals/profile/883,,,,,,,,,,,,,,,
884,Indonesian Journal of Urology,UNIVERSITAS AIRLANGGA,https://sinta.kemdikbud.go.id/journals/profile/884,Sinta 2,Health,0853442,23551402,https://scholar.google.co.id/citations?user=i3xDdcwAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/6868,http://juri.urologi.or.id/juri/index,0.12844,202.0,202.0,150.0,6.0,5.0,1.0,1.0
885,Mozaik Humaniora,UNIVERSITAS AIRLANGGA,https://sinta.kemdikbud.go.id/journals/profile/885,Sinta 2,,24428469,2442935,https://scholar.google.co.id/citations?user=ni-I6EkAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/7409,https://e-journal.unair.ac.id/index.php/MOZAIK,0.560976,675.0,675.0,663.0,12.0,12.0,15.0,15.0
886,Edukasia : Jurnal Penelitian Pendidikan Islam,PROGRAM STUDI PENDIDIKAN AGAMA ISLAM JURUSAN TARBIYAH STAIN KUDUS,https://sinta.kemdikbud.go.id/journals/profile/886,Sinta 2,Education,,25023039,https://scholar.google.co.id/citations?user=7By52lQAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/6778,http://journal.stainkudus.ac.id/index.php/Edukasia/index,2.0625,4193.0,4193.0,3981.0,32.0,30.0,70.0,69.0
887,KONSELING RELIGI,SEKOLAH TINGGI AGAMA ISLAM NEGERI KUDUS,https://sinta.kemdikbud.go.id/journals/profile/887,Sinta 2,"Humanities, Art",19077238,24772100,https://scholar.google.co.id/citations?user=fK9OGdYAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/6785,http://journal.stainkudus.ac.id/index.php/konseling,0.0,2495.0,2495.0,2267.0,24.0,23.0,52.0,49.0
888,Indonesian Journal of Clinical Pathology and Medical Laboratory (IJCPML),PERHIMPUNAN DOKTER SPESIALIS PATOLOGI KLINIK INDONESIA,https://sinta.kemdikbud.go.id/journals/profile/888,Sinta 2,"Health, Science",08544263,24774685,https://scholar.google.co.id/citations?user=NWedjbUAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/16441,https://www.indonesianjournalofclinicalpathology.org/index.php/patologi,0.385621,1875.0,1875.0,1455.0,16.0,14.0,40.0,26.0
889,k@ta,UNIVERSITAS KRISTEN PETRA SURABAYA,https://sinta.kemdikbud.go.id/journals/profile/889,Sinta 2,Education,14112639,23026294,https://scholar.google.co.id/citations?user=DqLoMcYAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/12387,http://kata.petra.ac.id/index.php/ing,0.208333,2116.0,2116.0,1034.0,22.0,15.0,43.0,24.0
890,Jurnal Akuntansi dan Keuangan,UNIVERSITAS KRISTEN PETRA SURABAYA,https://sinta.kemdikbud.go.id/journals/profile/890,Sinta 2,Economy,14110288,23388137,https://scholar.google.co.id/citations?user=N5INLJQAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/25556,http://jurnalakuntansi.petra.ac.id,12.2143,27049.0,27049.0,15976.0,81.0,64.0,283.0,237.0
891,JURNAL MANAJEMEN DAN PELAYANAN FARMASI (Journal of Management and Pharmacy Practice),UNIVERSITAS GADJAH MADA,https://sinta.kemdikbud.go.id/journals/profile/891,Sinta 2,Health,20888139,24432946,https://scholar.google.co.id/citations?user=S0ppvtEAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/11271,https://jurnal.ugm.ac.id/index.php/jmpf,0.0,2303.0,2303.0,2093.0,23.0,22.0,73.0,69.0
892,Iqtishadia: Jurnal Kajian Ekonomi dan Bisnis Islam,PROGRAM STUDI EKONOMI SYARI'AH JURUSAN SYARIA'H DAN EKONOMI ISLAM SEKOLAH TINGGI AGAMA ISLAM NEGERI (STAIN) KUDUS,https://sinta.kemdikbud.go.id/journals/profile/892,Sinta 2,Economy,,25023993,https://scholar.google.co.id/citations?user=MFh0fAcAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/6784,http://journal.stainkudus.ac.id/index.php/IQTISHADIA,0.0,2963.0,2963.0,2740.0,30.0,28.0,71.0,69.0
893,Aceh International Journal of Science and Technology,UNIVERSITAS SYIAH KUALA,https://sinta.kemdikbud.go.id/journals/profile/893,Sinta 2,"Science, Agriculture, Engineering",20889860,25032348,https://scholar.google.co.id/citations?user=Ewf-6pQAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/29214,https://jurnal.usk.ac.id/AIJST,1.13115,1850.0,1850.0,1505.0,19.0,16.0,42.0,31.0
894,Electronic Journal of Graph Theory and Applications,INDONESIAN COMBINATORIAL SOCIETY; INSTITUT TEKNOLOGI BANDUNG; UNIVERSITY OF NEWCASTLE AUSTRALIA,https://sinta.kemdikbud.go.id/journals/profile/894,Sinta 1,Engineering,23382287,23382287,#!,https://garuda.kemdikbud.go.id/journal/view/5456,http://www.ejgta.org/index.php/ejgta/index,2.34615,1007.0,1007.0,856.0,13.0,13.0,26.0,23.0
895,Indonesian Capital Market Review,MANAGEMENT RESEARCH CENTER (MRC) FEB UI,https://sinta.kemdikbud.go.id/journals/profile/895,Sinta 2,Economy,19798997,23563818,https://scholar.google.co.id/citations?user=h7an2koAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/26766,https://scholarhub.ui.ac.id/icmr/,0.0,616.0,616.0,417.0,15.0,11.0,21.0,12.0
896,IJOG : Indonesian Journal on Geoscience,GEOLOGICAL AGENCY,https://sinta.kemdikbud.go.id/journals/profile/896,Sinta 1,Science,23559306,23559306,https://scholar.google.co.id/citations?user=Uar2wXgAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/6123,https://ijog.geologi.esdm.go.id/index.php/IJOG,1.52459,3664.0,3664.0,2451.0,28.0,22.0,112.0,76.0
897,Jurnal Kebijakan dan Administrasi Publik,MAGISTER ADMINISTRASI PUBLIK (MAP) FISIPOL UGM,https://sinta.kemdikbud.go.id/journals/profile/897,Sinta 2,"Health, Science, Education, Social",08529213,24774693,https://scholar.google.co.id/citations?user=5iyvV3QAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/7838,http://journal.ugm.ac.id/jkap,2.3913,2601.0,2601.0,2118.0,22.0,20.0,59.0,42.0
898,Journal of Islamic Architecture,JURUSAN TEKNIK ARSITEKTUR UIN MAULANA MALIK IBRAHIM MALANG,https://sinta.kemdikbud.go.id/journals/profile/898,Sinta 1,"Humanities, Art, Engineering",,23564644,https://scholar.google.co.id/citations?user=PgM9Se0AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/11087,http://ejournal.uin-malang.ac.id/index.php/JIA,2.32184,1418.0,1418.0,1146.0,17.0,15.0,45.0,35.0
